loan_word,original_word
railleur,railleur
Rainier,Rainier
raison d'être,raison d'être
Rambin,Rambin
ramier,ramier
ramollissement,ramollissement
ramp,rampe
Rancourt,Rancourt
Randon,Randon
rapid,rapide
rappel,rappeler
rapport,rapport
rapportage,rapportage
rapporteur,rapporteur
rapprochement,rapprochement
Ras,Ras
rasant,rasant
rastaquouère,rastaquouère
ratafia,ratafia
ratatouille,ratatouille
ratiocination,ratiocination
Ravenel,Ravenel
ravier,ravier
ravine,ravin
razzia,razzia
reactionary,réactionnaire
realize,réaliser
reblochon,reblocher
recalcitrant,récalcitrant
recamier,récamier
réchauffé,réchauffé
recherché,recherché
recherche du temps perdu,recherche du temps perdu
recit,récit
recollection,récollection
reconnaissance,reconnaissance
recoup,récupérer
recoupé,recoupé
redingote,redingote
redoubtable,redoutable
reflet,reflet
refoulment,refoulement
regime,régime
reglementary,réglementaire
reglet,réglet
reinette,reinette
Rejean,Réjean
Rejeanne,Réjeanne
rejection,réjection
relais,relais
religieuse,religieuse
religieux,religieux
reliquaire,reliquaire
remarque,remarque
remblai,remblai
remis,remis
remontant,remontant
remontoir,remontoir
remoulade,rémoulade
rempli,rempli
remplissage,remplissage
renaissance,renaissance
Renaissance,renaissance
Renaud,Renaud
Renault,Renault
rendezvous,rendez-vous
rendition,rendition
Rendu,Rendu
Rene,René
Rennes,Rennes
Rennes-le-Château,Rennes-le-Château
renter,rentraire
rentier,rentier
repartee,repartie
repertible,repertible
repertoire,répertoire
répertoire,répertoire
repique,plural
reportage,reportage
repoussage,repoussage
repoussé,repoussé
repoussoir,repoussoir
repêchage,
requin,requin
réseau,réseau
resonant,résonnant
ressaut,ressaut
restaurant,restaurant
restaurateur,restaurateur
restaurateuse,restaurateuse
restauratrice,restauratrice
restavec,reste-avec
resume,resumer
retable,retable
reticule,réticule
retro,rétro
revanche,revanche
revanchisme,revanchisme
revere,révérer
reverie,rêverie
revers,revers
revet,revêtir
revision,révision
Revoir,Revoir
revolt,révolter
revue,revue
Rhodes,Rhodes
Rhône,Rhône
riante,riante
Richardot,Richardot
ricochet,ricochet
rideau,rideau
ridicule,ridicule
rien ne va plus,rien ne va plus
Riendeau,Riendeau
Rigaud,Rigaud
rimaye,rimaye
Rimbaud,Rimbaud
risque,risqué
risqué,risqué
rissole,rissole
Rivard,Rivard
Rive,Rive
riverain,riverain
rivière,rivière
rob,rober
Robar,Robar
robe de chambre,robe de chambre
robe decollete,robe décolletée
robe montante,robe montante
Roberge,Roberge
Robichaux,Robichaux
Robicheau,Robicheau
Robideau,Robideau
Robillard,Robillard
robinet,robinet
rocaille,rocaille
rocambole,rocambole
rocambolesque,rocambolesque
Rochefort,Rochefort
rocket,roquette
rococo,rococo
Rodier,Rodier
rodomont,rodomont
rodomontade,rodomontade
rogatory,rogatoire
roitelet,roitelet
role,rôle
romaine,romaine
Romaine,Romaine
roman à clef,roman à clef
roman à thèse,roman à thèse
Romandy,Romandie
rompu,rompu
Romulus,Romulus
rondelle,rondelle
rondure,rondeur
rongeur,rongeur
Roquefort-sur-Soulzon,Roquefort-sur-Soulzon
roquette,roquette
rosbif,rosbif
rosé,rosé
Rosemont,Rosemont
rosette,rosette
rotonde,rotonde
roucou,roucou
roué,roué
rouelle,rouelle
Rouen,Rouen
rouerie,rouerie
rouet,rouet volant
rouge,rouge
Rougeau,Rougeau
rouget,rouget
rouille,rouille
roulade,roulade
roulette,roulette
rouleur,rouleur
Rousse,Rousse
Rousseau,Rousseau
Rousselle,Rousselle
Roussin,Roussin
routine,routine
roux,roux
Rozier,Rozier
RPA,RPA
RSVP,RSVP
ruche,ruche
rudenture,rudenture
ruelle,ruelle
ruse de guerre,ruse de guerre
S.I.,S.I.
Sabat,Sabat
sabayon,sabayon
sabot,sabot
sabotage,sabotage
saboteur,saboteur
sabrage,sabrage
sabre,sabre
sabretache,sabre-tache
sabretasche,sabretache
sac,sac
saccade,saccade
sachet,sachet
sagacity,sagacité
sagesse,sagesse
Sagueneen,Saguenéen
Sagueneenne,Saguenéenne
saic,saïque
Saïda,Saïda
saignée,saignée
sainfoin,sainfoin
Saint Apollinaire,Saint-Apollinaire
Saint Louis,Saint-Louis
Saint Onge,Saint Onge
Saint-Dominguois,saint-dominguois
Saint-Florent,Saint-Florent
Saint-Girons,Saint-Girons
Saint-Julien,Saint-Julien
Saint-Lizier,Saint-Lizier
Saint-Louis,Saint-Louis
Saint-Pastous,Saint-Pastous
Saint-Pierre-des-Corps,Saint-Pierre-des-Corps
Saint-Priest,Saint-Priest
Sainte-Geneviève-des-Bois,Sainte-Geneviève-des-Bois
Saintes,Saintes
Saintonge,Saintonge
saison,saison
saker,sacre
salariat,salariat
salep,salep
salle,salle
Salles,Salles
sally,saillie
salon,salon
Salon des Refusés,Salon des Refusés
Salon-de-Provence,Salon-de-Provence
salp,salpe
saltimbanque,saltimbanque
salut des armes,salut des armes
Samothracian,Samothracien
san fairy ann,ça ne fait rien
Sancerre,Sancerre
sandre,sandre
sang froid,sang-froid
sangfroid,sang-froid
sanglier,sanglier
sanitary,sanitaire
sans doute,sans doute
sans gêne,sans gêne
sans nombre,sans nombre
sans-culottide,sans-culottide
sans-souci,sans-souci
santon,santon
Santy,Santy
Saône,Saône
sap,saper
sapeur,sapeur
saponule,saponule
sappare,sappare
sarabande,sarabande
sarbacane,sarbacane
Sarchet,Sarchet
sardine,sardine
sarigue,sarigue
Sarraute,Sarraute
satin,satin
satin de chine,satin de Chine
satin de laine,satin de laine
satiné,satiné
Satre,Satre
satyr,satyre
saucier,saucier
saucisse,saucisse
saucisson,saucisson
saucisson sec,saucisson sec
Sault Ste. Marie,Sault Ste. Marie
Saurier,Saurier
sauté,sauté
sauter,sauter
sauterelle,sauterelle
sautoire,sautoire
sauvignon,sauvignon
savant,savant
savarin,savarin
Savary,Savary
savate,savate
Savoie,Savoie
savoir-faire,savoir-faire
savoir-vivre,savoir-vivre
Savoyard,Savoyard
saxophone,saxophone
Scaramouche,Scaramouche
scatch,escache
scelerat,scélérat
scène à faire,scène à faire
sciage,sciage
season,"seson, saison"
secret of Polichinelle,secret de Polichinelle
secretariat,secrétariat
Ségou,Ségou
seigneuresse,seigneuresse
seigneurie,seigneurie
selenium,sélénium
sell,selle
semantic,sémantique
semaphore,sémaphore
semblant,semblant
semé,semé
Senatus,Senatus
Senechal,Sénéchal
senile,sénile
senteur,senteur
sentiment du fer,sentiment du fer
septillion,septillion
sequence,sequence
sequin,sequin
Seraphine,Séraphine
Serbin,Serbin
Sercquiais,sercquiais
serein,serein
serenade,sérénade
serge,serge
sericulture,sériculture
serimeter,sérimètre
serin,serin
serpette,serpette
serpolet,serpolet
serrefine,serre fine
Serres,Serres
serry,serré
serval,serval
service à la française,service à la française
service à la russe,service à la russe
serviette,serviette
sesban,sesban
Sète,Sète
seton,séton
Sette,Sette
Sèvres,Sèvres
Seychellois,seychellois
shagreen,chagrin
shako,shako
shallop,chaloupe
shallot,échalote
shingle,chingler
shivaree,charivari
siffle,siffler
sifflet,sifflet
silhouette,silhouette
sillometer,siller
sillon,sillon
simar,simarre
Simoneau,Simoneau
Simoneaux,Simoneaux
Simonet,Simonet
singerie,singerie
singulative,singulatif
Sion,Sion
Sioux,Sioux
sirvente,sirvente
skeptic,sceptique
sobriquet,sobriquet
socca,socca
socialism,socialisme
sofa,sofa
soi-disant,soi-disant
soigné,soigné
soignée,soignée
soigneur,soigneur
soiree,soirée
soirée,soirée
soixante-huitard,soixante-huitard
soixante-neuf,soixante-neuf
solecism,solécisme
solenoid,solénoïde
solfège,solfège
solidification,solidification
solitaire,solitaire
solive,solive
solmisation,solmisation
sombre,sombre
sommelier,sommelier
somnambule,somnambule
somnambulist,somnambuliste
somnolent,somnolent
son et lumière,sound and light
sondage,sondage
sonde,sonde
sorbet,sorbet
Sorbon,Sorbon
Sorbonne,Sorbonne
Sorel,Sorel
sortie,sortie
sou,sou
soubresaut,soubresaut
soubrette,soubrette
soucoupe,soucoupe
souffle,souffle
soufflé,soufflé
soul,souler
Soulier,Soulier
soupçon,soupçon
soupçons,
sourdeline,sourdeline
sous-chef,sous-chef
sous-vide,sous-vide
soutache,soutache
soutane,soutane
souterrain,souterrain
souvenir,souvenir
Soyer,Soyer
spadassin,spadassin
spadille,spadille
spahi,spahi
sparadrap,sparadrap
specialist,spécialiste
sphene,sphène
spirituelle,spirituelle
SPVM,SPVM
squad,escouade
squill,scille
St. Andre,St. André
St. Jacques,plural
stagiaire,stagiaire
stagnant,stagnant
Stains,Stains
stasiology,stasiologie
statuesque,statuesque
statuette,statuette
steak Diane,Diane
stere,stère
stereotype,stéréotype
stethoscope,stéthoscope
strass,strass
succès de scandale,succès de scandale
succès fou,succès fou
succulent,succulent
suede,(gants de) Suède
suint,suint
supermotard,supermotard
suppliant,suppliant
suprême,suprême
suraddition,suraddition
Suresnes,Suresnes
Sûreté,Sûreté
suricate,suricate
surmoulage,surmoulage
surmulot,surmulot
surveillance,surveillance
svelte,svelte
syllabe,syllabe
sylphid,sylphide
sympathize,sympathiser
symphoniette,symphoniette
syndic,syndic
syndical,syndical
syntax,syntaxe
syrah,syrah
syringe,seringue
table d'hôte,table d'hôte
tableau,tableau
tableau vivant,tableau vivant
tablier,tablier
tac-au-tac,riposter du tac au tac
tacahout,tacahout
Tâche,Tâche
Tadjoura,Tadjourah
Tadjourah,Tadjourah
taille,taille
Taillon,Taillon
talapoin,talapoin
talisman,talisman
tallapoi,talapoin
talmouse,talmouse
talus,talus
tamanoir,tamanoir
tamarin,tamarin
tambour,tambour
tambourine,tambourin
tamis,tamis
tammy,tamise
tampon,tampon
tan,tan
Tana,Tana
tant mieux,tant mieux
tant pis,tant pis
tantième,tantième
tapenade,tapenade
tapir,tapir
Tarascon-sur-Ariège,Tarascon-sur-Ariège
Tardif,Tardif
tardy,tardif
tarot,tarot
Taroudant,Taroudant
tarse,tarse
tartan,tartarin
tarte flambée,tarte flambée
tarte Tatin,tarte Tatin
tasset,tassette
tassie,tasse
Tataouine,Tataouine
tatonnement,tâtonnement
taupe,taupe
Tauzin,Tauzin
taximeter,taximètre
taxonomy,taxonomie
technique,technique
teinture,teinture
telecabin,télécabine
telecommunication,télécommunication
telegraph,télégraphe
teleocracy,télécratie
telephone,téléphone
television,télévision
Telotte,Telotte
tenace,tenace
tendon,tendon
teosinte,téosinte
tercine,tercine
teredine,térédine
termite,termite
terne,terne
terrace,terrasse
terrain,terrain
Terral,Terral
terre-plein,terre-plein
terreplein,terreplein
Terrien,Terrien
terrine,terrine
terroir,terroir
tête-à-tête,tête-à-tête
tête-bêche,tête-bêche
tetraples,tétraples
Tetreault,Tétreault
Tetreaultville,Tétreaultville
TGV,TGV
The Hague,Den Haag
Theberge,Théberge
theine,théine
theodicy,théodicée
Therien,Thérien
Thermidor,thermidor
thermometer,thermomètre
Therrien,Therrien
Thibeaux,Thibeaux
Thibert,Thibert
Thibodeau,Thibodeau
Thibodeaux,Thibodeaux
thieboudienne,thiéboudiène
Thiers,Thiers
Thivierge,Thivierge
thymol,thymol
thyrse,thyrse
tic,tic
tierce de Picardie,tierce de Picardie
tierceron,tierceron
tige,tige
tignon,tignon
tilleul,tilleul
timbale,timbale
timbre,timbre
tinamou,tinamou
tiqueur,tiqueur
tirade,tirade
tirailleur,tirailler
Tissot,Tissot
titre,titre
titubant,titubant
Tocqueville,Tocqueville
toile,toile
toilette,toilette
toise,toise
toison,toison
tole,tôle
tombé,tombé
tombo,tombe
Tomme,tomme
ton,tonne
Tondreau,Tondreau
Tonkin,Tonkin
tonne,tonne
tonneau,tonneau
tonsil,tonsille
tontine,tontine
toot suite,tout de suite
toot sweet,tout de suite
torchon,torchon
torrent,torrent
torsade,torsade
torsion,"torsio, torsionem"
tortillon,tortillon
touché,touché
Toulouse,Toulouse
toupee,toupet
Toupin,Toupin
Toups,Toups
tour de force,tour de force
Tour de France,Tour de France
tour d'horizon,tour d'horizon
Tourane,Tourane
tourbillon,tourbillon
Tourcoing,Tourcoing
tourelle,tourelle
tourmaline,tourmaline
tournedos,tournedos
tourniquet,tourniquet
tout court,tout court
tout de suite,tout de suite
tout ensemble,tout ensemble
tout le monde,tout le monde
toxic,toxique
traceur,traceur
traceuse,traceuse
traductology,traductologie
tragedienne,tragédienne
Trahan,Trahan
trahison,trahison
trahison des clercs,trahison des clercs
traipse,trépasser
traiteur,traiteur
tranche,tranche
transfuge,transfuge
transhuman,trans-humain
transhumance,transhumance
transmanche,transmanche
traumatize,traumatiser
travers,travers
tréflé,tréflé
treillage,treillage
trema,tréma
Tremblay,Tremblay
Trepanier,Trépanier
Trépanier,Trépanier
trephine,tréphine
très chic,très chic
Treves,Trèves
triage,triage
Trianon,Trianon
trichome,trichome
tricot,tricot
tricotée,tricotée
tricoteuse,tricoteuse
tricycle,tricycle
trilliard,trilliard
trillion,trillion
tringle,tringle
triolet,triolet
triple sec,triple sec
triskele,triskèle
triskeles,triskèle
tristesse,tristesse
trochee,trochée
Trois-Rivières,Trois-Rivières
trompe l'oeil,trompe-l’œil
trompe l'œil,trompe-l'œil
tronc,tronc des pauvres
troposphere,troposphère
-tropy,-tropie
trottoir,trottoir
troupe,troupe
trousseau,trousseau
trouvaille,trouvaille
trouvère,trouvère
Troyes,Troyes
Trudeau,Trudeau
Trudel,Trudel
truffière,truffière
truffle,truffe
trumeau,trumeau
trumpery,tromperie
Truteau,Truteau
tuff,tuffe
tuile,tuile
tulip,tulipe
tulle,tulle
Tullier,Tullier
tumescence,tumescence
turbine,turbine
tureen,terrine
Turlupin,Turlupin
tuteur,tuteur
tutoy,tutoyer
tutoyer,tutoyer
tutu,tutu
tuyere,tuyère
tyrolienne,tyrolienne
tzigane,tzigane
tête-de-pont,tête de pont
têtes-de-pont,tête-de-pont
ubac,ubac
uhlan,uhlan
ultime,ultime
unique,unique
uric,urique
usure,usure
utilize,utiliser
utricle,utricule
vacherin,vacherin
vachette,vachette
Vachon,Vachon
vagabondage,vagabondage
Vaillancourt,Vaillancourt
Val Marie,Val Marie
Val-de-Marne,Val-de-Marne
Valade,Valade
Valais,Valais
Valerie,Valérie
valet-de-chambre,valet de chambre
valet-de-place,plural
Valiquette,Valiquette
valise,valise
valse,valse
vancourier,avant-courier
vandalism,vandalisme
Vanier,Vanier
Vannes,Vannes
vansire,vansire
vareuse,vareuse
Varin,Varin
vasquine,vasquine
Vaucluse,Vaucluse
vaudeville,vaudeville
Vaudois,vaudois
vaunt,vanter
vaurien,vaurien
vedette,vedette
vehicle,véhicule
velocipede,vélocipède
velour,velours
velouté,velouté
velte,velte
venal,vénal
vend,vendre
vendange,vendange
Vendée,Vendée
Vendémiaire,vendémiaire
veneur,veneur
vennel,venelle
vent,vent
Ventôse,ventôse
ventouse,ventouse
ventre à terre,ventre à terre
Venus de Milo,Vénus de Milo
verbiage,verbiage
Verdier,Verdier
verdigris,vert-de-gris
Verges,Vergès
verglas,verglas
verjus,verjus
verlan,verlan
vermouth,vermout
Verne,Verne
Vernet,Vernet
vernier,vernier
vernissage,vernissage
Veron,Véron
Verove,Vérove
Verret,Verret
verrillon,verrillon
verrine,verrine
Versailles,Versailles
versant,versant
verve,verve
vervelle,vervelle
vespasienne,vespasienne
vestibule,vestibule
vestige,vestige
vetiver,vétyver
Vialatte,Vialatte
Viau,Viau
Vibert,Vibert
vibration,vibration
Vichy,Vichy
vichyssoise,vichyssoise
Vieau,Vieau
Vienna,Vienne
viennoiserie,viennoiserie
Vientiane,Vientiane
vieux jeu,vieux jeu
vieux riche,vieux riche
Vigneault,Vigneault
vigneron,vigneron
Vigneron,Vigneron
vignette,vignette
villanelle,villanelle
-ville,ville
Villeneuve,Villeneuve
vinage,vinage
vinaigrette,vinaigrette
vinasse,vinasse
Vincennes,Vincennes
Violette,Violette
virement,virement
virion,virion
Virtel,Virtel
vis-à-vis,vis-à-vis
visagiste,visagiste
visé,visé
visier,visière
visiere,visière
visite,visite
vison,Neovison vison
vitrail,vitrail
vitraux,vitraux
vitrine,vitrine
vivandier,vivandier
vivandière,vivandière
vivant,vivant
vive la différence,vive
viveur,viveur
vocable,vocable
vocabulary,vocabulaire
voilà,voilà
voile,voile
voiture,voiture
voiturette,voiturette
vol,vol
vol-au-vent,vol-au-vent
vole,vole
volet,volet
Voltaire,Voltaire
volte-face,volte-face
voltigeur,voltigeur
voluptuary,voluptuaire
Vosges,Vosges
voulgier,voulgier
voussoir,voussoir
vouvoy,vouvoyer
voyeur,voyeur
vraisemblance,vraisemblance
Walcourt,Walcourt
Walloon,wallon
Watremez,Watremez
wattman,wattman
Wendat,Wendat
with the manner,main
witzchoura,vitchoura
xanthein,xantheine
xenism,xénisme
xenoglossy,xénoglossie
xylography,xylographie
xylotheque,xylothèque
Yannick,Yannick
yaourt,yaourt
yé-yé,yéyé
yogourt,yogourt
Yon,Yon
yurt,yourte
Zaghouan,Zaghouan
zain,zain
Zecco,Zecco
zemidjan,zémidjan
zero,zéro
zest,zeste
zgougou,zgougou
zigzag,zigzag
Zouave,زَوَاوِيّ
à propos,à propos
échappés,
échelon,
éclaircissement,
éclairs,
écorchés,
écrasements,
écraseur,
écus,
égalitarian,
égalitarianism,
élitist,
élitists,
éloge,
éminence grises,
énarques,
épaulières,
épopées,
épéeist,
épéeists,
épées,
étage,étage
étendue,
étincellé,
étoiles,
étouffées,
étude,estude
études,
étuis,
アパートメント,appartement
